   2.0000000000000000e+01   6.9326213144818893e-01  -1.4685954482714856e+00   1.0000000000000000e+03
   2.1000000000000000e+01   6.9322879050712394e-01  -1.4685522734861793e+00   1.0000000000000000e+03
   2.2000000000000000e+01   6.9319544955505719e-01  -1.4685090998920445e+00   1.0000000000000000e+03
   2.3000000000000000e+01   6.9316210859198890e-01  -1.4684659274889675e+00   1.0000000000000000e+03
   2.4000000000000000e+01   6.9312876761791919e-01  -1.4684227562768348e+00   1.0000000000000000e+03
   2.5000000000000000e+01   6.9309542663284818e-01  -1.4683795862555329e+00   1.0000000000000000e+03
   2.6000000000000000e+01   6.9306208563677596e-01  -1.4683364174249482e+00   1.0000000000000000e+03
   2.7000000000000000e+01   6.9302874462970276e-01  -1.4682932497849674e+00   1.0000000000000000e+03
   2.8000000000000000e+01   6.9299540361162870e-01  -1.4682500833354770e+00   1.0000000000000000e+03
   2.9000000000000000e+01   6.9296206258255377e-01  -1.4682069180763637e+00   1.0000000000000000e+03
   3.0000000000000000e+01   6.9292872154247820e-01  -1.4681637540075139e+00   1.0000000000000000e+03
   3.1000000000000000e+01   6.9289538049140220e-01  -1.4681205911288140e+00   1.0000000000000000e+03
   3.2000000000000000e+01   6.9286203942932578e-01  -1.4680774294401508e+00   1.0000000000000000e+03
   3.3000000000000000e+01   6.9282869835624916e-01  -1.4680342689414108e+00   1.0000000000000000e+03
   3.4000000000000000e+01   6.9279535727217234e-01  -1.4679911096324807e+00   1.0000000000000000e+03
   3.5000000000000000e+01   6.9276201617709554e-01  -1.4679479515132470e+00   1.0000000000000000e+03
   3.6000000000000000e+01   6.9272867507101898e-01  -1.4679047945835964e+00   1.0000000000000000e+03
   3.7000000000000000e+01   6.9269533395394267e-01  -1.4678616388434154e+00   1.0000000000000000e+03
   3.8000000000000000e+01   6.9266199282586682e-01  -1.4678184842925908e+00   1.0000000000000000e+03
   3.9000000000000000e+01   6.9262865168679144e-01  -1.4677753309310093e+00   1.0000000000000000e+03
   4.0000000000000000e+01   6.9259531053671675e-01  -1.4677321787585575e+00   1.0000000000000000e+03
   4.1000000000000000e+01   6.9256196937564296e-01  -1.4676890277751222e+00   1.0000000000000000e+03
   4.2000000000000000e+01   6.9252862820357008e-01  -1.4676458779805901e+00   1.0000000000000000e+03
   4.3000000000000000e+01   6.9249528702049823e-01  -1.4676027293748477e+00   1.0000000000000000e+03
   4.4000000000000000e+01   6.9246194582642762e-01  -1.4675595819577820e+00   1.0000000000000000e+03
   4.5000000000000000e+01   6.9242860462135836e-01  -1.4675164357292796e+00   1.0000000000000000e+03
   4.6000000000000000e+01   6.9239526340529056e-01  -1.4674732906892272e+00   1.0000000000000000e+03
   4.7000000000000000e+01   6.9236192217822445e-01  -1.4674301468375115e+00   1.0000000000000000e+03
   4.8000000000000000e+01   6.9232858094016003e-01  -1.4673870041740196e+00   1.0000000000000000e+03
   4.9000000000000000e+01   6.9229523969109752e-01  -1.4673438626986379e+00   1.0000000000000000e+03
   5.0000000000000000e+01   6.9226189843103703e-01  -1.4673007224112535e+00   1.0000000000000000e+03
   5.1000000000000000e+01   6.9222855715997866e-01  -1.4672575833117532e+00   1.0000000000000000e+03
   5.2000000000000000e+01   6.9219521587792265e-01  -1.4672144454000235e+00   1.0000000000000000e+03
   5.3000000000000000e+01   6.9216187458486900e-01  -1.4671713086759515e+00   1.0000000000000000e+03
   5.4000000000000000e+01   6.9212853328081791e-01  -1.4671281731394239e+00   1.0000000000000000e+03
   5.5000000000000000e+01   6.9209519196576952e-01  -1.4670850387903278e+00   1.0000000000000000e+03
   5.6000000000000000e+01   6.9206185063972392e-01  -1.4670419056285497e+00   1.0000000000000000e+03
   5.7000000000000000e+01   6.9202850930268123e-01  -1.4669987736539769e+00   1.0000000000000000e+03
   5.8000000000000000e+01   6.9199516795464167e-01  -1.4669556428664960e+00   1.0000000000000000e+03
   5.9000000000000000e+01   6.9196182659560534e-01  -1.4669125132659941e+00   1.0000000000000000e+03
   6.0000000000000000e+01   6.9192848522557238e-01  -1.4668693848523580e+00   1.0000000000000000e+03
   6.1000000000000000e+01   6.9189514384454287e-01  -1.4668262576254745e+00   1.0000000000000000e+03
   6.2000000000000000e+01   6.9186180245251694e-01  -1.4667831315852307e+00   1.0000000000000000e+03
   6.3000000000000000e+01   6.9182846104949480e-01  -1.4667400067315135e+00   1.0000000000000000e+03
   6.4000000000000000e+01   6.9179511963547657e-01  -1.4666968830642100e+00   1.0000000000000000e+03
   6.5000000000000000e+01   6.9176177821046236e-01  -1.4666537605832071e+00   1.0000000000000000e+03
   6.6000000000000000e+01   6.9172843677445228e-01  -1.4666106392883917e+00   1.0000000000000000e+03
   6.7000000000000000e+01   6.9169509532744644e-01  -1.4665675191796510e+00   1.0000000000000000e+03
   6.8000000000000000e+01   6.9166175386944506e-01  -1.4665244002568718e+00   1.0000000000000000e+03
   6.9000000000000000e+01   6.9162841240044826e-01  -1.4664812825199414e+00   1.0000000000000000e+03
   7.0000000000000000e+01   6.9159507092045613e-01  -1.4664381659687464e+00   1.0000000000000000e+03
   7.1000000000000000e+01   6.9156172942946881e-01  -1.4663950506031742e+00   1.0000000000000000e+03
   7.2000000000000000e+01   6.9152838792748650e-01  -1.4663519364231119e+00   1.0000000000000000e+03
   7.3000000000000000e+01   6.9149504641450921e-01  -1.4663088234284463e+00   1.0000000000000000e+03
   7.4000000000000000e+01   6.9146170489053715e-01  -1.4662657116190647e+00   1.0000000000000000e+03
   7.5000000000000000e+01   6.9142836335557045e-01  -1.4662226009948540e+00   1.0000000000000000e+03
   7.6000000000000000e+01   6.9139502180960932e-01  -1.4661794915557016e+00   1.0000000000000000e+03
   7.7000000000000000e+01   6.9136168025265377e-01  -1.4661363833014944e+00   1.0000000000000000e+03
   7.8000000000000000e+01   6.9132833868470400e-01  -1.4660932762321195e+00   1.0000000000000000e+03
   7.9000000000000000e+01   6.9129499710576015e-01  -1.4660501703474642e+00   1.0000000000000000e+03
   8.0000000000000000e+01   6.9126165551582230e-01  -1.4660070656474156e+00   1.0000000000000000e+03
   8.1000000000000000e+01   6.9122831391489070e-01  -1.4659639621318608e+00   1.0000000000000000e+03
   8.2000000000000000e+01   6.9119497230296534e-01  -1.4659208598006870e+00   1.0000000000000000e+03
   8.3000000000000000e+01   6.9116163068004643e-01  -1.4658777586537814e+00   1.0000000000000000e+03
   8.4000000000000000e+01   6.9112828904613410e-01  -1.4658346586910314e+00   1.0000000000000000e+03
   8.5000000000000000e+01   6.9109494740122845e-01  -1.4657915599123239e+00   1.0000000000000000e+03
   8.6000000000000000e+01   6.9106160574532971e-01  -1.4657484623175463e+00   1.0000000000000000e+03
   8.7000000000000000e+01   6.9102826407843787e-01  -1.4657053659065857e+00   1.0000000000000000e+03
   8.8000000000000000e+01   6.9099492240055316e-01  -1.4656622706793296e+00   1.0000000000000000e+03
   8.9000000000000000e+01   6.9096158071167568e-01  -1.4656191766356652e+00   1.0000000000000000e+03
   9.0000000000000000e+01   6.9092823901180567e-01  -1.4655760837754797e+00   1.0000000000000000e+03
   9.1000000000000000e+01   6.9089489730094311e-01  -1.4655329920986602e+00   1.0000000000000000e+03
   9.2000000000000000e+01   6.9086155557908824e-01  -1.4654899016050942e+00   1.0000000000000000e+03
   9.3000000000000000e+01   6.9082821384624116e-01  -1.4654468122946691e+00   1.0000000000000000e+03
   9.4000000000000000e+01   6.9079487210240198e-01  -1.4654037241672722e+00   1.0000000000000000e+03
   9.5000000000000000e+01   6.9076153034757093e-01  -1.4653606372227905e+00   1.0000000000000000e+03
   9.6000000000000000e+01   6.9072818858174800e-01  -1.4653175514611119e+00   1.0000000000000000e+03
   9.7000000000000000e+01   6.9069484680493343e-01  -1.4652744668821234e+00   1.0000000000000000e+03
   9.8000000000000000e+01   6.9066150501712731e-01  -1.4652313834857122e+00   1.0000000000000000e+03
   9.9000000000000000e+01   6.9062816321832987e-01  -1.4651883012717661e+00   1.0000000000000000e+03
   1.0000000000000000e+02   6.9059482140854112e-01  -1.4651452202401722e+00   1.0000000000000000e+03
   1.0100000000000000e+02   6.9056147958776126e-01  -1.4651021403908182e+00   1.0000000000000000e+03
   1.0200000000000000e+02   6.9052813775599042e-01  -1.4650590617235912e+00   1.0000000000000000e+03
   1.0300000000000000e+02   6.9049479591322871e-01  -1.4650159842383788e+00   1.0000000000000000e+03
   1.0400000000000000e+02   6.9046145405947634e-01  -1.4649729079350684e+00   1.0000000000000000e+03
   1.0500000000000000e+02   6.9042811219473332e-01  -1.4649298328135474e+00   1.0000000000000000e+03
   1.0600000000000000e+02   6.9039477031899987e-01  -1.4648867588737033e+00   1.0000000000000000e+03
   1.0700000000000000e+02   6.9036142843227610e-01  -1.4648436861154237e+00   1.0000000000000000e+03
   1.0800000000000000e+02   6.9032808653456224e-01  -1.4648006145385959e+00   1.0000000000000000e+03
   1.0900000000000000e+02   6.9029474462585827e-01  -1.4647575441431075e+00   1.0000000000000000e+03
   1.1000000000000000e+02   6.9026140270616443e-01  -1.4647144749288461e+00   1.0000000000000000e+03
   1.1100000000000000e+02   6.9022806077548082e-01  -1.4646714068956992e+00   1.0000000000000000e+03
   1.1200000000000000e+02   6.9019471883380756e-01  -1.4646283400435542e+00   1.0000000000000000e+03
   1.1300000000000000e+02   6.9016137688114487e-01  -1.4645852743722987e+00   1.0000000000000000e+03
   1.1400000000000000e+02   6.9012803491749275e-01  -1.4645422098818202e+00   1.0000000000000000e+03
   1.1500000000000000e+02   6.9009469294285142e-01  -1.4644991465720063e+00   1.0000000000000000e+03
   1.1600000000000000e+02   6.9006135095722110e-01  -1.4644560844427448e+00   1.0000000000000000e+03
   1.1700000000000000e+02   6.9002800896060179e-01  -1.4644130234939230e+00   1.0000000000000000e+03
   1.1800000000000000e+02   6.8999466695299372e-01  -1.4643699637254286e+00   1.0000000000000000e+03
   1.1900000000000000e+02   6.8996132493439688e-01  -1.4643269051371492e+00   1.0000000000000000e+03
   1.2000000000000000e+02   6.8992798290481161e-01  -1.4642838477289726e+00   1.0000000000000000e+03
   1.2100000000000000e+02   6.8989464086423791e-01  -1.4642407915007862e+00   1.0000000000000000e+03
   1.2200000000000000e+02   6.8986129881267588e-01  -1.4641977364524779e+00   1.0000000000000000e+03
   1.2300000000000000e+02   6.8982795675012576e-01  -1.4641546825839353e+00   1.0000000000000000e+03
   1.2400000000000000e+02   6.8979461467658765e-01  -1.4641116298950461e+00   1.0000000000000000e+03
   1.2500000000000000e+02   6.8976127259206166e-01  -1.4640685783856977e+00   1.0000000000000000e+03
   1.2600000000000000e+02   6.8972793049654801e-01  -1.4640255280557781e+00   1.0000000000000000e+03
   1.2700000000000000e+02   6.8969458839004683e-01  -1.4639824789051750e+00   1.0000000000000000e+03
   1.2800000000000000e+02   6.8966124627255820e-01  -1.4639394309337761e+00   1.0000000000000000e+03
   1.2900000000000000e+02   6.8962790414408226e-01  -1.4638963841414689e+00   1.0000000000000000e+03
   1.3000000000000000e+02   6.8959456200461910e-01  -1.4638533385281416e+00   1.0000000000000000e+03
   1.3100000000000000e+02   6.8956121985416896e-01  -1.4638102940936815e+00   1.0000000000000000e+03
   1.3200000000000000e+02   6.8952787769273194e-01  -1.4637672508379767e+00   1.0000000000000000e+03
   1.3300000000000000e+02   6.8949453552030815e-01  -1.4637242087609148e+00   1.0000000000000000e+03
   1.3400000000000000e+02   6.8946119333689770e-01  -1.4636811678623838e+00   1.0000000000000000e+03
   1.3500000000000000e+02   6.8942785114250082e-01  -1.4636381281422712e+00   1.0000000000000000e+03
   1.3600000000000000e+02   6.8939450893711762e-01  -1.4635950896004650e+00   1.0000000000000000e+03
   1.3700000000000000e+02   6.8936116672074821e-01  -1.4635520522368530e+00   1.0000000000000000e+03
   1.3800000000000000e+02   6.8932782449339269e-01  -1.4635090160513231e+00   1.0000000000000000e+03
   1.3900000000000000e+02   6.8929448225505130e-01  -1.4634659810437631e+00   1.0000000000000000e+03
   1.4000000000000000e+02   6.8926114000572414e-01  -1.4634229472140610e+00   1.0000000000000000e+03
   1.4100000000000000e+02   6.8922779774541132e-01  -1.4633799145621045e+00   1.0000000000000000e+03
   1.4200000000000000e+02   6.8919445547411295e-01  -1.4633368830877815e+00   1.0000000000000000e+03
   1.4300000000000000e+02   6.8916111319182916e-01  -1.4632938527909800e+00   1.0000000000000000e+03
   1.4400000000000000e+02   6.8912777089856014e-01  -1.4632508236715880e+00   1.0000000000000000e+03
   1.4500000000000000e+02   6.8909442859430603e-01  -1.4632077957294931e+00   1.0000000000000000e+03
   1.4600000000000000e+02   6.8906108627906693e-01  -1.4631647689645835e+00   1.0000000000000000e+03
   1.4700000000000000e+02   6.8902774395284305e-01  -1.4631217433767472e+00   1.0000000000000000e+03
   1.4800000000000000e+02   6.8899440161563452e-01  -1.4630787189658720e+00   1.0000000000000000e+03
   1.4900000000000000e+02   6.8896105926744144e-01  -1.4630356957318460e+00   1.0000000000000000e+03
   1.5000000000000000e+02   6.8892771690826393e-01  -1.4629926736745571e+00   1.0000000000000000e+03
   1.5100000000000000e+02   6.8889437453810209e-01  -1.4629496527938932e+00   1.0000000000000000e+03
   1.5200000000000000e+02   6.8886103215695615e-01  -1.4629066330897424e+00   1.0000000000000000e+03
   1.5300000000000000e+02   6.8882768976482622e-01  -1.4628636145619929e+00   1.0000000000000000e+03
   1.5400000000000000e+02   6.8879434736171241e-01  -1.4628205972105324e+00   1.0000000000000000e+03
   1.5500000000000000e+02   6.8876100494761494e-01  -1.4627775810352492e+00   1.0000000000000000e+03
   1.5600000000000000e+02   6.8872766252253381e-01  -1.4627345660360314e+00   1.0000000000000000e+03
   1.5700000000000000e+02   6.8869432008646925e-01  -1.4626915522127668e+00   1.0000000000000000e+03
   1.5800000000000000e+02   6.8866097763942147e-01  -1.4626485395653437e+00   1.0000000000000000e+03
   1.5900000000000000e+02   6.8862763518139047e-01  -1.4626055280936501e+00   1.0000000000000000e+03
   1.6000000000000000e+02   6.8859429271237649e-01  -1.4625625177975741e+00   1.0000000000000000e+03
   1.6100000000000000e+02   6.8856095023237962e-01  -1.4625195086770038e+00   1.0000000000000000e+03
   1.6200000000000000e+02   6.8852760774139998e-01  -1.4624765007318272e+00   1.0000000000000000e+03
   1.6300000000000000e+02   6.8849426523943769e-01  -1.4624334939619328e+00   1.0000000000000000e+03
   1.6400000000000000e+02   6.8846092272649295e-01  -1.4623904883672085e+00   1.0000000000000000e+03
   1.6500000000000000e+02   6.8842758020256589e-01  -1.4623474839475425e+00   1.0000000000000000e+03
   1.6600000000000000e+02   6.8839423766765662e-01  -1.4623044807028229e+00   1.0000000000000000e+03
   1.6700000000000000e+02   6.8836089512176535e-01  -1.4622614786329380e+00   1.0000000000000000e+03
   1.6800000000000000e+02   6.8832755256489209e-01  -1.4622184777377760e+00   1.0000000000000000e+03
   1.6900000000000000e+02   6.8829420999703705e-01  -1.4621754780172251e+00   1.0000000000000000e+03
   1.7000000000000000e+02   6.8826086741820047e-01  -1.4621324794711734e+00   1.0000000000000000e+03
   1.7100000000000000e+02   6.8822752482838234e-01  -1.4620894820995094e+00   1.0000000000000000e+03
   1.7200000000000000e+02   6.8819418222758288e-01  -1.4620464859021209e+00   1.0000000000000000e+03
   1.7300000000000000e+02   6.8816083961580221e-01  -1.4620034908788966e+00   1.0000000000000000e+03
   1.7400000000000000e+02   6.8812749699304043e-01  -1.4619604970297246e+00   1.0000000000000000e+03
   1.7500000000000000e+02   6.8809415435929777e-01  -1.4619175043544932e+00   1.0000000000000000e+03
   1.7600000000000000e+02   6.8806081171457423e-01  -1.4618745128530906e+00   1.0000000000000000e+03
   1.7700000000000000e+02   6.8802746905887002e-01  -1.4618315225254050e+00   1.0000000000000000e+03
   1.7800000000000000e+02   6.8799412639218538e-01  -1.4617885333713250e+00   1.0000000000000000e+03
   1.7900000000000000e+02   6.8796078371452030e-01  -1.4617455453907389e+00   1.0000000000000000e+03
   1.8000000000000000e+02   6.8792744102587500e-01  -1.4617025585835348e+00   1.0000000000000000e+03
   1.8100000000000000e+02   6.8789409832624959e-01  -1.4616595729496014e+00   1.0000000000000000e+03
   1.8200000000000000e+02   6.8786075561564419e-01  -1.4616165884888266e+00   1.0000000000000000e+03
   1.8300000000000000e+02   6.8782741289405902e-01  -1.4615736052010990e+00   1.0000000000000000e+03
   1.8400000000000000e+02   6.8779407016149419e-01  -1.4615306230863072e+00   1.0000000000000000e+03
   1.8500000000000000e+02   6.8776072741794980e-01  -1.4614876421443395e+00   1.0000000000000000e+03
   1.8600000000000000e+02   6.8772738466342598e-01  -1.4614446623750841e+00   1.0000000000000000e+03
   1.8700000000000000e+02   6.8769404189792294e-01  -1.4614016837784294e+00   1.0000000000000000e+03
   1.8800000000000000e+02   6.8766069912144068e-01  -1.4613587063542641e+00   1.0000000000000000e+03
   1.8900000000000000e+02   6.8762735633397953e-01  -1.4613157301024764e+00   1.0000000000000000e+03
   1.9000000000000000e+02   6.8759401353553951e-01  -1.4612727550229550e+00   1.0000000000000000e+03
   1.9100000000000000e+02   6.8756067072612082e-01  -1.4612297811155881e+00   1.0000000000000000e+03
   1.9200000000000000e+02   6.8752732790572346e-01  -1.4611868083802644e+00   1.0000000000000000e+03
   1.9300000000000000e+02   6.8749398507434778e-01  -1.4611438368168723e+00   1.0000000000000000e+03
   1.9400000000000000e+02   6.8746064223199377e-01  -1.4611008664253002e+00   1.0000000000000000e+03
   1.9500000000000000e+02   6.8742729937866165e-01  -1.4610578972054369e+00   1.0000000000000000e+03
   1.9600000000000000e+02   6.8739395651435153e-01  -1.4610149291571706e+00   1.0000000000000000e+03
   1.9700000000000000e+02   6.8736061363906353e-01  -1.4609719622803901e+00   1.0000000000000000e+03
   1.9800000000000000e+02   6.8732727075279776e-01  -1.4609289965749837e+00   1.0000000000000000e+03
   1.9900000000000000e+02   6.8729392785555443e-01  -1.4608860320408401e+00   1.0000000000000000e+03
   2.0000000000000000e+02   6.8726058494733366e-01  -1.4608430686778480e+00   1.0000000000000000e+03
   2.0100000000000000e+02   6.8722724202813568e-01  -1.4608001064858958e+00   1.0000000000000000e+03
   2.0200000000000000e+02   6.8719389909796047e-01  -1.4607571454648720e+00   1.0000000000000000e+03
   2.0300000000000000e+02   6.8716055615680827e-01  -1.4607141856146655e+00   1.0000000000000000e+03
   2.0400000000000000e+02   6.8712721320467918e-01  -1.4606712269351647e+00   1.0000000000000000e+03
   2.0500000000000000e+02   6.8709387024157331e-01  -1.4606282694262582e+00   1.0000000000000000e+03
   2.0600000000000000e+02   6.8706052726749089e-01  -1.4605853130878348e+00   1.0000000000000000e+03
   2.0700000000000000e+02   6.8702718428243204e-01  -1.4605423579197832e+00   1.0000000000000000e+03
   2.0800000000000000e+02   6.8699384128639684e-01  -1.4604994039219918e+00   1.0000000000000000e+03
   2.0900000000000000e+02   6.8696049827938555e-01  -1.4604564510943494e+00   1.0000000000000000e+03
   2.1000000000000000e+02   6.8692715526139814e-01  -1.4604134994367448e+00   1.0000000000000000e+03
   2.1100000000000000e+02   6.8689381223243484e-01  -1.4603705489490666e+00   1.0000000000000000e+03
   2.1200000000000000e+02   6.8686046919249588e-01  -1.4603275996312035e+00   1.0000000000000000e+03
   2.1300000000000000e+02   6.8682712614158126e-01  -1.4602846514830443e+00   1.0000000000000000e+03
   2.1400000000000000e+02   6.8679378307969119e-01  -1.4602417045044778e+00   1.0000000000000000e+03
   2.1500000000000000e+02   6.8676044000682579e-01  -1.4601987586953924e+00   1.0000000000000000e+03
   2.1600000000000000e+02   6.8672709692298517e-01  -1.4601558140556772e+00   1.0000000000000000e+03
   2.1700000000000000e+02   6.8669375382816955e-01  -1.4601128705852209e+00   1.0000000000000000e+03
   2.1800000000000000e+02   6.8666041072237904e-01  -1.4600699282839122e+00   1.0000000000000000e+03
   2.1900000000000000e+02   6.8662706760561376e-01  -1.4600269871516400e+00   1.0000000000000000e+03
   2.2000000000000000e+02   6.8659372447787392e-01  -1.4599840471882930e+00   1.0000000000000000e+03
   2.2100000000000000e+02   6.8656038133915953e-01  -1.4599411083937601e+00   1.0000000000000000e+03
   2.2200000000000000e+02   6.8652703818947081e-01  -1.4598981707679302e+00   1.0000000000000000e+03
   2.2300000000000000e+02   6.8649369502880797e-01  -1.4598552343106919e+00   1.0000000000000000e+03
   2.2400000000000000e+02   6.8646035185717103e-01  -1.4598122990219342e+00   1.0000000000000000e+03
   2.2500000000000000e+02   6.8642700867456019e-01  -1.4597693649015460e+00   1.0000000000000000e+03
   2.2600000000000000e+02   6.8639366548097558e-01  -1.4597264319494161e+00   1.0000000000000000e+03
   2.2700000000000000e+02   6.8636032227641741e-01  -1.4596835001654334e+00   1.0000000000000000e+03
   2.2800000000000000e+02   6.8632697906088569e-01  -1.4596405695494867e+00   1.0000000000000000e+03
   2.2900000000000000e+02   6.8629363583438063e-01  -1.4595976401014650e+00   1.0000000000000000e+03
   2.3000000000000000e+02   6.8626029259690235e-01  -1.4595547118212573e+00   1.0000000000000000e+03
   2.3100000000000000e+02   6.8622694934845108e-01  -1.4595117847087524e+00   1.0000000000000000e+03
   2.3200000000000000e+02   6.8619360608902691e-01  -1.4594688587638394e+00   1.0000000000000000e+03
   2.3300000000000000e+02   6.8616026281862996e-01  -1.4594259339864071e+00   1.0000000000000000e+03
   2.3400000000000000e+02   6.8612691953726035e-01  -1.4593830103763445e+00   1.0000000000000000e+03
   2.3500000000000000e+02   6.8609357624491829e-01  -1.4593400879335408e+00   1.0000000000000000e+03
   2.3600000000000000e+02   6.8606023294160390e-01  -1.4592971666578847e+00   1.0000000000000000e+03
   2.3700000000000000e+02   6.8602688962731728e-01  -1.4592542465492653e+00   1.0000000000000000e+03
   2.3800000000000000e+02   6.8599354630205855e-01  -1.4592113276075716e+00   1.0000000000000000e+03
   2.3900000000000000e+02   6.8596020296582794e-01  -1.4591684098326927e+00   1.0000000000000000e+03
   2.4000000000000000e+02   6.8592685961862554e-01  -1.4591254932245177e+00   1.0000000000000000e+03
   2.4100000000000000e+02   6.8589351626045159e-01  -1.4590825777829355e+00   1.0000000000000000e+03
   2.4200000000000000e+02   6.8586017289130607e-01  -1.4590396635078351e+00   1.0000000000000000e+03
   2.4300000000000000e+02   6.8582682951118923e-01  -1.4589967503991057e+00   1.0000000000000000e+03
   2.4400000000000000e+02   6.8579348612010116e-01  -1.4589538384566365e+00   1.0000000000000000e+03
   2.4500000000000000e+02   6.8576014271804209e-01  -1.4589109276803165e+00   1.0000000000000000e+03
   2.4600000000000000e+02   6.8572679930501212e-01  -1.4588680180700346e+00   1.0000000000000000e+03
   2.4700000000000000e+02   6.8569345588101138e-01  -1.4588251096256801e+00   1.0000000000000000e+03
   2.4800000000000000e+02   6.8566011244603997e-01  -1.4587822023471422e+00   1.0000000000000000e+03
   2.4900000000000000e+02   6.8562676900009811e-01  -1.4587392962343100e+00   1.0000000000000000e+03
   2.5000000000000000e+02   6.8559342554318592e-01  -1.4586963912870725e+00   1.0000000000000000e+03
   2.5100000000000000e+02   6.8556008207530350e-01  -1.4586534875053190e+00   1.0000000000000000e+03
   2.5200000000000000e+02   6.8552673859645097e-01  -1.4586105848889386e+00   1.0000000000000000e+03
   2.5300000000000000e+02   6.8549339510662854e-01  -1.4585676834378205e+00   1.0000000000000000e+03
   2.5400000000000000e+02   6.8546005160583634e-01  -1.4585247831518540e+00   1.0000000000000000e+03
   2.5500000000000000e+02   6.8542670809407458e-01  -1.4584818840309282e+00   1.0000000000000000e+03
   2.5600000000000000e+02   6.8539336457134326e-01  -1.4584389860749325e+00   1.0000000000000000e+03
   2.5700000000000000e+02   6.8536002103764260e-01  -1.4583960892837560e+00   1.0000000000000000e+03
   2.5800000000000000e+02   6.8532667749297282e-01  -1.4583531936572880e+00   1.0000000000000000e+03
   2.5900000000000000e+02   6.8529333393733394e-01  -1.4583102991954175e+00   1.0000000000000000e+03
   2.6000000000000000e+02   6.8525999037072616e-01  -1.4582674058980343e+00   1.0000000000000000e+03
   2.6100000000000000e+02   6.8522664679314960e-01  -1.4582245137650272e+00   1.0000000000000000e+03
   2.6200000000000000e+02   6.8519330320460436e-01  -1.4581816227962856e+00   1.0000000000000000e+03
   2.6300000000000000e+02   6.8515995960509068e-01  -1.4581387329916990e+00   1.0000000000000000e+03
   2.6400000000000000e+02   6.8512661599460867e-01  -1.4580958443511565e+00   1.0000000000000000e+03
   2.6500000000000000e+02   6.8509327237315853e-01  -1.4580529568745475e+00   1.0000000000000000e+03
   2.6600000000000000e+02   6.8505992874074029e-01  -1.4580100705617614e+00   1.0000000000000000e+03
   2.6700000000000000e+02   6.8502658509735415e-01  -1.4579671854126874e+00   1.0000000000000000e+03
   2.6800000000000000e+02   6.8499324144300022e-01  -1.4579243014272152e+00   1.0000000000000000e+03
   2.6900000000000000e+02   6.8495989777767874e-01  -1.4578814186052338e+00   1.0000000000000000e+03
   2.7000000000000000e+02   6.8492655410138981e-01  -1.4578385369466327e+00   1.0000000000000000e+03
   2.7100000000000000e+02   6.8489321041413354e-01  -1.4577956564513013e+00   1.0000000000000000e+03
   2.7200000000000000e+02   6.8485986671591004e-01  -1.4577527771191290e+00   1.0000000000000000e+03
   2.7300000000000000e+02   6.8482652300671953e-01  -1.4577098989500052e+00   1.0000000000000000e+03
   2.7400000000000000e+02   6.8479317928656214e-01  -1.4576670219438195e+00   1.0000000000000000e+03
   2.7500000000000000e+02   6.8475983555543796e-01  -1.4576241461004611e+00   1.0000000000000000e+03
   2.7600000000000000e+02   6.8472649181334722e-01  -1.4575812714198197e+00   1.0000000000000000e+03
   2.7700000000000000e+02   6.8469314806029002e-01  -1.4575383979017846e+00   1.0000000000000000e+03
   2.7800000000000000e+02   6.8465980429626649e-01  -1.4574955255462454e+00   1.0000000000000000e+03
   2.7900000000000000e+02   6.8462646052127674e-01  -1.4574526543530915e+00   1.0000000000000000e+03
